"Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"78.382865","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.382887","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.423783","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.423996","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.424032","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.424365","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.440619","142.250.193.14","192.168.42.42","443","53075","QUIC","","1399",""
"78.440866","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.440890","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.458899","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.460619","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.460662","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.465367","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.465399","142.250.193.14","192.168.42.42","443","62474","TCP","","66","0x012"
"78.465460","192.168.42.42","142.250.193.14","62474","443","TCP","","54","0x010"
"78.465741","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.465761","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.471310","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","714","0x018"
"78.471537","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","60","0x018"
"78.471585","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","224","0x018"
"78.504773","142.250.193.14","192.168.42.42","443","53075","QUIC","","1399",""
"78.504922","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.505241","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.505277","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.506662","192.168.42.42","142.250.193.14","53075","443","QUIC","","156",""
"78.506882","192.168.42.42","142.250.193.14","53075","443","QUIC","","113",""
"78.527409","142.250.193.14","192.168.42.42","443","53075","QUIC","","657",""
"78.527516","142.250.193.14","192.168.42.42","443","53075","QUIC","","69",""
"78.527780","192.168.42.42","142.250.193.14","53075","443","QUIC","","113",""
"78.528116","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x010"
"78.552639","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.552688","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.552777","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.565507","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.565550","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.565744","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.576538","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.576622","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.576747","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.604405","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.604488","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.604625","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.613617","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.613648","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.613991","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.617116","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.617140","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.654782","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"78.654874","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.655121","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.655154","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.655196","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.655365","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.658865","142.250.193.14","192.168.42.42","443","53075","QUIC","","138",""
"78.659028","192.168.42.42","142.250.193.14","53075","443","QUIC","","113",""
"78.660738","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.660989","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.661011","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.688650","142.250.193.14","192.168.42.42","443","53075","QUIC","","84",""
"78.688893","192.168.42.42","142.250.193.14","53075","443","QUIC","","113",""
"78.691740","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.691989","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.692013","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.709868","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.709990","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","822","0x018"
"78.710024","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","116","0x018"
"78.710043","192.168.42.42","142.250.193.14","62474","443","TCP","","54","0x010"
"78.710240","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","85","0x018"
"78.710487","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.710507","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.710822","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","138","0x018"
"78.712749","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","85","0x018"
"78.713872","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","437","0x018"
"78.713955","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","905","0x018"
"78.734905","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.735115","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.735148","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.765382","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.765432","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.765455","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.770615","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"78.795663","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.795742","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.813007","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.813242","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.813271","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.813616","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.838282","142.250.193.14","192.168.42.42","443","53075","QUIC","","84",""
"78.838603","192.168.42.42","142.250.193.14","53075","443","QUIC","","113",""
"78.839121","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.839165","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.839491","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.863030","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.863106","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.863248","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.863616","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.863646","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.880742","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.905518","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.905741","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.905783","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.906238","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.907491","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"78.907521","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.907864","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"78.927661","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.927739","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.927835","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.954514","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.954571","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.959367","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"78.969654","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"78.969723","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"78.969869","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.003031","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.003113","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.003211","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.003617","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.003648","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.010366","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","651","0x018"
"79.010615","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.039246","142.250.193.14","192.168.42.42","443","53075","QUIC","","84",""
"79.039305","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.039331","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.039416","192.168.42.42","142.250.193.14","53075","443","QUIC","","113",""
"79.039498","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","365","0x018"
"79.039518","192.168.42.42","142.250.193.14","62474","443","TCP","","54","0x010"
"79.039549","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","137","0x018"
"79.039742","142.250.193.14","192.168.42.42","443","62474","TLSv1.3","","93","0x018"
"79.039762","192.168.42.42","142.250.193.14","62474","443","TCP","","54","0x010"
"79.039811","192.168.42.42","142.250.193.14","62474","443","TLSv1.3","","93","0x018"
"79.055525","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"79.055743","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.055776","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.078499","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.079366","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.079391","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.087616","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.087865","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.087886","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.120493","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.152876","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.152915","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.152995","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.153365","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.153386","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.153613","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.165116","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.165139","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.185867","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"79.204505","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.204547","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.204645","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.215794","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.215879","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.216371","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.238278","142.250.193.14","192.168.42.42","443","62474","TCP","","54","0x010"
"79.238492","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.238543","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.240362","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.247428","192.168.42.42","192.168.42.129","60885","53","DNS","","75",""
"79.247874","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.247926","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.248970","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.251387","192.168.42.129","192.168.42.42","53","60885","DNS","","368",""
"79.265523","192.168.42.42","172.217.167.238","52193","443","UDP","","1399",""
"79.265664","192.168.42.42","172.217.167.238","52193","443","UDP","","85",""
"79.267520","192.168.42.42","192.168.42.129","59790","53","DNS","","83",""
"79.267995","192.168.42.129","192.168.42.42","53","59790","DNS","","339",""
"79.274416","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.274499","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.300163","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.300302","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.300339","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.300618","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x010"
"79.317909","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.317994","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.341665","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.341792","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.341826","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.357617","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.364122","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.364153","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.364491","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.371992","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.372017","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.372241","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.399742","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.399767","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.402490","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.415367","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.415390","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.431516","172.217.167.238","192.168.42.42","443","52193","UDP","","69",""
"79.431601","172.217.167.238","192.168.42.42","443","52193","UDP","","68",""
"79.431869","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x010"
"79.432243","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.432273","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.465902","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"79.466033","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"79.466069","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"79.482924","192.168.42.42","172.217.167.238","52193","443","UDP","","76",""
"79.488251","172.217.167.238","192.168.42.42","443","52193","UDP","","112",""
"79.488310","172.217.167.238","192.168.42.42","443","52193","UDP","","67",""
