"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"13197","101.888878","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13198","101.888908","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13199","101.905055","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13200","101.905258","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13201","101.905303","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13202","101.905510","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13203","101.905878","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13204","101.905901","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13205","101.919839","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13206","101.920049","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13207","101.920101","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13208","101.920260","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13209","101.920630","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13210","101.920656","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13211","101.941262","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","210","0x018"
"13212","101.941678","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","85","0x018"
"13213","101.941772","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13214","101.942030","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","340","0x018"
"13215","101.942228","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","85","0x018"
"13216","101.942506","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13217","101.942536","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13218","101.942754","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13219","101.943003","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13220","101.943032","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13221","101.943379","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13222","101.943501","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13223","101.943524","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13224","101.943878","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13225","101.944253","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13226","101.944279","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13227","101.944500","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13228","101.948541","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13229","101.948598","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13230","101.948757","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13231","101.962047","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13232","101.962103","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13233","101.962263","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13234","101.966666","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13235","101.966742","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13236","101.966862","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13237","101.966950","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13238","101.966972","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13239","101.967017","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13240","101.968383","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13241","101.968419","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13242","101.981044","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13243","101.981254","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13244","101.981290","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13245","101.981380","35.186.227.140","192.168.42.42","443","51961","TCP","","54","0x010"
"13246","101.981627","35.186.227.140","192.168.42.42","443","51961","TLSv1.3","","93","0x018"
"13247","101.991051","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13248","101.991258","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13249","101.991297","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13250","101.995914","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13251","101.997136","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13252","101.997179","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13253","101.997226","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13254","101.997381","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13255","101.997407","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13256","101.997877","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13257","101.998252","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13258","101.998279","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13259","101.998626","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13260","102.007185","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13261","102.007283","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13262","102.007406","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13263","102.011921","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13264","102.012007","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13265","102.012262","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13266","102.013390","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13267","102.013432","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13268","102.018417","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13269","102.022512","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13270","102.022560","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13271","102.022759","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13272","102.023128","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13273","102.023155","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13274","102.027879","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x018"
"13275","102.040884","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13276","102.040923","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13277","102.041131","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13278","102.041378","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13279","102.041405","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13280","102.041754","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13281","102.042006","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13282","102.042034","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13283","102.042377","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13284","102.045131","192.168.42.42","35.186.227.140","51961","443","TCP","","54","0x010"
"13285","102.047761","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13286","102.047807","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13287","102.048256","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13288","102.060664","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","305","0x018"
"13289","102.061055","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","85","0x018"
"13290","102.061316","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","373","0x018"
"13291","102.061629","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","261","0x018"
"13292","102.061876","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","85","0x018"
"13293","102.062092","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","263","0x018"
"13294","102.062179","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","85","0x018"
"13295","102.062682","192.168.42.42","40.81.94.43","51980","443","TLSv1.3","","85","0x018"
"13296","102.138442","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13297","102.138570","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13298","102.138654","40.81.94.43","192.168.42.42","443","51980","TCP","","54","0x010"
"13299","102.138886","40.81.94.43","192.168.42.42","443","51980","TCP","","54","0x010"
"13300","102.138924","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13301","102.139134","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13302","102.139159","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13303","102.139378","40.81.94.43","192.168.42.42","443","51980","TCP","","1424","0x010"
"13304","102.139403","192.168.42.42","40.81.94.43","51980","443","TCP","","54","0x010"
"13305","102.139439","40.81.94.43","192.168.42.42","443","51980","TLSv1.3","","285","0x018"
"13306","102.139460","192.168.42.42","40.81.94.43","51980","443","TCP","","54","0x010"
"13307","102.139633","40.81.94.43","192.168.42.42","443","51980","TLSv1.3","","89","0x018"
"13308","102.139751","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13309","102.140129","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13310","102.140153","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13311","102.140377","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13312","102.140500","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13313","102.140523","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13314","102.140752","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13315","102.141001","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13316","102.141029","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13317","102.141252","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13318","102.141501","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13319","102.141524","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13320","102.141751","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13321","102.142002","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13322","102.142025","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13323","102.142252","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13324","102.142503","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13325","102.142532","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13326","102.142630","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13327","102.142876","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13328","102.142898","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13329","102.143252","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13330","102.143376","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13331","102.143397","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13332","102.143754","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13333","102.143877","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13334","102.143899","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13335","102.144126","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13336","102.144379","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13337","102.144407","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13338","102.144753","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13339","102.145002","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13340","102.145028","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13341","102.146004","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13342","102.146253","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13343","102.146279","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13344","102.146379","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13345","102.147888","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13346","102.147928","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13347","102.152160","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13348","102.152284","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13349","102.152319","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13350","102.157917","104.18.5.159","192.168.42.42","443","52023","TLSv1.3","","1424","0x010"
"13351","102.158039","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13352","102.158072","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13353","102.158377","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13354","102.158754","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13355","102.158783","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13356","102.166920","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13357","102.167134","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13358","102.167170","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13359","102.167503","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13360","102.177294","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13361","102.177376","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13362","102.177435","40.81.94.43","192.168.42.42","443","51980","TCP","","54","0x010"
"13363","102.177638","40.81.94.43","192.168.42.42","443","51980","TCP","","54","0x010"
"13364","102.177676","40.81.94.43","192.168.42.42","443","51980","TCP","","54","0x010"
"13365","102.177878","40.81.94.43","192.168.42.42","443","51980","TCP","","54","0x010"
"13366","102.178127","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x010"
"13367","102.185128","104.18.5.159","192.168.42.42","443","52023","TCP","","1424","0x018"
"13368","102.185157","192.168.42.42","104.18.5.159","52023","443","TCP","","54","0x010"
"13369","102.185507","40.81.94.43","192.168.42.42","443","51980","TCP","","1424","0x010"
