"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","ICMP Type","Flags"
"908","23.275581","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"909","23.275601","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"910","23.277222","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"911","23.277274","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"912","23.277582","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"913","23.277606","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"914","23.280872","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"915","23.280944","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"916","23.280996","142.250.192.97","192.168.42.224","443","62103","TCP","66","","0x012"
"917","23.281063","192.168.42.224","142.250.192.97","62103","443","TCP","54","","0x010"
"918","23.282974","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"919","23.283020","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"920","23.283209","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"921","23.283229","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"922","23.283454","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"923","23.283475","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"924","23.285581","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"925","23.285605","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"926","23.286955","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"927","23.286977","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"928","23.287376","192.168.42.224","142.250.192.97","62103","443","TLSv1.3","571","","0x018"
"929","23.287583","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"930","23.287607","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"931","23.287829","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"932","23.287954","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"933","23.287974","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"934","23.288331","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"935","23.289082","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"936","23.289109","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"937","23.289456","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"938","23.293236","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"939","23.293299","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"940","23.293459","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"941","23.293706","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"942","23.293729","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"943","23.294969","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"944","23.295206","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"945","23.295235","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"946","23.299236","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"947","23.301728","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"948","23.301783","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"949","23.301961","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"950","23.303215","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"951","23.303248","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"952","23.303332","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"953","23.303455","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"954","23.303478","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"955","23.303706","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"956","23.303957","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"957","23.303980","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"958","23.305212","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"959","23.309236","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"960","23.309302","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"961","23.309460","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"962","23.309707","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"963","23.309731","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"964","23.313611","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"965","23.313834","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"966","23.313864","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"967","23.313960","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"968","23.315596","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"969","23.317042","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"970","23.317089","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"971","23.320126","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"972","23.320261","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"973","23.320296","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"974","23.323860","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"975","23.324083","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"976","23.324115","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"977","23.324458","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"978","23.325715","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"979","23.325751","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"980","23.327725","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"981","23.327783","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"982","23.330240","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"983","23.330309","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"984","23.330462","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"985","23.336369","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"986","23.336445","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"987","23.336586","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"988","23.338752","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"989","23.338832","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"990","23.338961","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"991","23.339081","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"992","23.339103","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"993","23.339331","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"994","23.339580","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x010"
"995","23.339606","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"996","23.340682","192.168.42.224","142.250.196.67","62101","443","TLSv1.3","93","","0x018"
"997","23.343987","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1424","","0x018"
"998","23.344067","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"999","23.344161","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"1000","23.344330","142.250.196.67","192.168.42.224","443","62101","TLSv1.3","1204","","0x018"
"1001","23.344354","192.168.42.224","142.250.196.67","62101","443","TCP","54","","0x010"
"1002","23.344456","142.250.183.67","192.168.42.224","443","62102","TCP","54","","0x010"
"1003","23.344581","142.250.183.67","192.168.42.224","443","62102","TCP","54","","0x010"
"1004","23.344706","142.250.183.67","192.168.42.224","443","62102","TLSv1.3","668","","0x018"
"1005","23.344739","142.250.183.67","192.168.42.224","443","62102","TLSv1.3","85","","0x018"
"1006","23.344755","192.168.42.224","142.250.183.67","62102","443","TCP","54","","0x010"
"1007","23.344957","142.250.183.67","192.168.42.224","443","62102","TCP","54","","0x010"
"1008","23.349478","192.168.42.224","142.250.183.67","62102","443","TLSv1.3","85","","0x018"
"1009","23.353988","142.250.192.97","192.168.42.224","443","50836","QUIC","1399","",""
"1010","23.354080","142.250.192.97","192.168.42.224","443","50836","QUIC","137","",""
"1011","23.354209","142.250.182.246","192.168.42.224","443","62098","TCP","54","","0x010"
"1012","23.354250","142.250.182.246","192.168.42.224","443","62098","TCP","54","","0x010"
"1013","23.354458","142.250.182.246","192.168.42.224","443","62098","TCP","54","","0x010"
"1014","23.354486","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","419","","0x018"
"1015","23.355963","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1016","23.356004","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1017","23.356583","142.250.192.97","192.168.42.224","443","50836","QUIC","74","",""
"1018","23.356706","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1019","23.356782","192.168.42.224","142.250.192.97","50836","443","QUIC","74","",""
"1020","23.356976","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1021","23.356998","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1022","23.357329","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1023","23.359497","142.250.192.97","192.168.42.224","443","50836","QUIC","1395","",""
"1024","23.359578","142.250.192.97","192.168.42.224","443","50836","QUIC","1399","",""
"1025","23.360319","192.168.42.224","142.250.192.97","50836","443","QUIC","78","",""
"1026","23.360961","142.250.192.97","192.168.42.224","443","50836","QUIC","1399","",""
"1027","23.361008","142.250.192.97","192.168.42.224","443","50836","QUIC","174","",""
"1028","23.361205","142.250.192.97","192.168.42.224","443","50836","QUIC","1395","",""
"1029","23.361274","192.168.42.224","142.250.192.97","50836","443","QUIC","73","",""
"1030","23.361859","192.168.42.224","142.250.192.97","50836","443","QUIC","73","",""
"1031","23.362081","142.250.192.97","192.168.42.224","443","62103","TCP","54","","0x010"
"1032","23.363088","142.250.192.97","192.168.42.224","443","50836","QUIC","1395","",""
"1033","23.363207","142.250.192.97","192.168.42.224","443","50836","QUIC","1399","",""
"1034","23.363457","142.250.192.97","192.168.42.224","443","50836","QUIC","1066","",""
"1035","23.363706","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1036","23.363742","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1037","23.363954","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1038","23.364991","192.168.42.224","142.250.192.97","50836","443","QUIC","78","",""
"1039","23.366837","142.250.183.67","192.168.42.224","443","62102","TLSv1.3","417","","0x018"
"1040","23.366955","142.250.183.67","192.168.42.224","443","62102","TLSv1.3","127","","0x018"
"1041","23.366977","192.168.42.224","142.250.183.67","62102","443","TCP","54","","0x010"
"1042","23.367082","142.250.183.67","192.168.42.224","443","62102","TLSv1.3","85","","0x018"
"1043","23.367111","142.250.183.67","192.168.42.224","443","62102","TLSv1.3","93","","0x018"
"1044","23.367128","192.168.42.224","142.250.183.67","62102","443","TCP","54","","0x010"
"1045","23.367332","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1046","23.367354","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1047","23.367713","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1048","23.371909","192.168.42.224","142.250.183.67","62102","443","TLSv1.3","93","","0x018"
"1049","23.373722","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1050","23.373780","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1051","23.373872","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1052","23.374207","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1053","23.374231","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1054","23.374333","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1055","23.374580","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1056","23.374602","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1057","23.376339","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1058","23.376833","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1059","23.376860","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1060","23.377079","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1061","23.387000","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1062","23.387080","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1063","23.393995","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1064","23.394114","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x010"
"1065","23.394147","192.168.42.224","142.250.182.246","62098","443","TCP","54","","0x010"
"1066","23.394336","142.250.182.246","192.168.42.224","443","62098","TLSv1.3","1424","","0x018"
"1067","23.399750","142.250.196.67","192.168.42.224","443","62101","TCP","54","","0x010"
"1068","23.399833","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","126","","0x018"
"1069","23.400084","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","1027","","0x018"
"1070","23.400119","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1071","23.400156","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","85","","0x018"
"1072","23.400330","142.250.192.142","192.168.42.224","443","62097","TLSv1.3","93","","0x018"
"1073","23.400347","192.168.42.224","142.250.192.142","62097","443","TCP","54","","0x010"
"1074","23.400408","192.168.42.224","142.250.192.142","62097","443","TLSv1.3","93","","0x018"
